barcode_01 0.7379206212251941 0.7300150829562594 0.7339465645318972 0.5797121542982365
barcode_02 0.6581085460174676 0.8187311178247734 0.7296850954410373 0.5744127639708162
barcode_03 1.0 0.7461764705882353 0.8546403907697491 0.7461764705882353
barcode_04 0.9230769230769231 0.9552941176470588 0.938909231065716 0.8848528877588085
barcode_05 0.8995433789954338 0.9069767441860465 0.9032447683987773 0.8235609390073962
barcode_06 0.9463472070522801 0.9393414211438474 0.9428313000098785 0.8918456439532201
barcode_07 0.8174273858921162 0.9054726368159204 0.8592003259085299 0.7531561810734166
barcode_08 0.9260273972602739 0.941712204007286 0.9338039421055021 0.8758276071190502
barcode_09 0.9079333986287953 0.9033000767459708 0.9056108114299564 0.827503433776836
barcode_10 0.9329710144927537 0.9574324324324325 0.9450434606937134 0.8958126951041517
barcode_11 0.927797833935018 0.9553695955369595 0.9413818734058083 0.8892553884699119
barcode_12 0.8548387096774194 0.9775596072931276 0.9120896756910237 0.8383868185738278
barcode_13 0.9046849757673667 0.9647206590402542 0.9337387988946833 0.8757130034617624
barcode_14 0.8478260869565217 0.9589402044383243 0.8999664483739888 0.8181263626402178
barcode_15 0.951384099362772 0.98816029143898 0.9694235340580266 0.9406614318249044
barcode_16 0.9437907488137032 0.9662881406141997 0.9549069547313056 0.9137052045789837
barcode_17 0.8438228438228438 0.8694980694980695 0.8564680767016445 0.7489673521586382
barcode_18 0.8698884758364313 0.8683274021352313 0.869107237993759 0.7685142810994159
barcode_19 0.8189322842260269 0.9444444444444444 0.8772215643297226 0.7812953441753965
barcode_20 0.8725203279420248 0.992289899768697 0.9285589449202103 0.8666449176255067
barcode_21 0.889090909090909 1.0 0.9412897016361885 0.889090909090909
barcode_22 0.940552016985138 0.7827851889585787 0.8544470412427563 0.7458817462002851
barcode_23 0.9523741690408357 0.9892966360856269 0.9704843470266609 0.9426610894393006
barcode_24 0.9025974025974026 0.9049815498154982 0.9037879038939519 0.8244644509072441
barcode_25 0.8807588075880759 0.9951876804619827 0.934483281216761 0.8770235743310428
barcode_26 0.984 0.6844954648526077 0.8073663388404425 0.676960885084752
barcode_27 0.8436781609195402 0.8983205288547436 0.8701423441353351 0.7701344851882487
barcode_28 0.9112149532710281 0.967984934086629 0.9387424429032364 0.8845566626364607
barcode_29 0.9893617021276596 0.8823885658914729 0.9328183021042298 0.8740951085869696
barcode_30 0.9646569646569647 0.9326839872726116 0.9484010801870338 0.9018657801167324
barcode_31 0.7711267605633803 0.9607508532423208 0.8555577914553163 0.7475762297715987
barcode_32 0.9176192553810355 0.9274317421820454 0.9224994060346876 0.8561474686893632
barcode_33 0.913585291113381 1.0 0.9548414647165582 0.913585291113381
barcode_34 0.8645733106357782 0.9888888888888889 0.9225620471103915 0.8562553830929649
barcode_35 0.8661971830985915 0.9906444906444907 0.9242505479948907 0.8591689693842399
barcode_36 0.9146919431279621 0.9876777251184834 0.9497847580860354 0.904371523265174
barcode_37 0.9229559748427673 0.9746732026143791 0.9481098483925384 0.9013392196358816
barcode_38 0.6987951807228916 0.9665664913598798 0.8111535377967414 0.6823030253153561
barcode_39 0.7551020408163265 0.9656652360515021 0.8475007635142012 0.7353590672202103
barcode_40 0.9913606911447084 0.6481481481481481 0.7838305969603083 0.6445077429190403
barcode_41 0.9982876712328768 0.8906944444444445 0.9414268937169701 0.8893357370683678
barcode_42 0.9969167523124358 0.9218769331128882 0.9579295212105453 0.9192559819210561
barcode_43 0.9279731993299832 0.9383680555555556 0.9331416796188741 0.8746631692252418
barcode_44 1.0 0.8452865040565501 0.9161574662778174 0.8452865040565501
barcode_45 0.9357541899441341 0.9618579840261179 0.9486265434317008 0.9022736283718196
barcode_46 0.9966666666666667 0.8538165842943438 0.9197278911564626 0.8513853904282116
barcode_47 1.0 0.7835773031260648 0.87865807862961 0.7835773031260648
barcode_48 0.8642201834862385 0.8125254725599045 0.8375759441521871 0.7205425076490712
barcode_49 0.8854314002828855 0.9859363434492968 0.9329849786008 0.8743878576117481
barcode_50 0.8641304347826086 0.9729921819474058 0.9153359166878675 0.8438888415045476
barcode_51 0.8967391304347826 0.9587242026266416 0.9266963054146585 0.8634054928625555
barcode_52 0.9836870169010421 0.9095890410958904 0.9451880265027316 0.8960725231141673
barcode_53 0.8625737276283519 0.9805759473545961 0.9177974655153077 0.8480829015544041
barcode_54 0.7968126273076138 0.9991150442477876 0.8865696497678626 0.7962506586810956
barcode_55 0.9895330112721417 0.8141951845367994 0.8933419287784052 0.807242952461623
barcode_56 0.9687756778964667 0.7421052631578947 0.8404249672022992 0.7247698022391964
barcode_57 0.9759188846641318 0.9640933572710951 0.9699700791594484 0.9416911679302562
barcode_58 0.868995633187773 0.9391835004502683 0.9027273299091891 0.8227010063364459
barcode_59 0.9917168674698795 0.8154989521598717 0.8950165857076733 0.8099819183990882
barcode_60 0.9369117910180712 0.9160485502360081 0.9263627167327928 0.8628265161524197
barcode_61 0.9850877192982456 0.6928388784824429 0.8135124284317833 0.6856476611521005
barcode_62 0.9540816326530612 0.9423611111111111 0.948185153908813 0.9014753475219632
barcode_63 0.8980978260869565 0.9609589041095891 0.9284655908789649 0.8664822920997678
barcode_64 0.9138513513513513 0.9415985447358965 0.9275174763295283 0.864832252142614
barcode_65 0.8735632183908046 0.9314890890589078 0.9015967051767977 0.8208248367662785
barcode_66 0.9951690821256038 0.9411001177106862 0.9673796808931591 0.9368203036425707
barcode_67 1.0 0.09427333163736004 0.17230307805509423 0.09427333163736004
barcode_68 0.9790278791068161 0.908745247148289 0.9425782363253755 0.8913928847556926
barcode_69 0.9809523809523809 0.782561505065123 0.87059770577581 0.770848182466144
barcode_70 0.9945945945945946 0.8995422659191247 0.9446834533908851 0.8951659636402841
barcode_71 0.9699891633677599 0.9398951862337285 0.9547050799578202 0.9133356162481837
barcode_72 0.806 0.9608050847457628 0.8766206357352878 0.780342477012709
barcode_73 0.9990601503759399 0.9120907943002522 0.9535966467206612 0.9113088597548649
